sum_data,max_pkt,pkt_count,avg_pkt,flow_speed,pkt_speed,delta_med,status
0.7319560627829931,0.29218496484586265,0.18743127801742365,0.8735388268933122,0.7291819105482638,0.1884637794745265,0.028669755555432955,0.0
0.6475529501473986,0.29218496484586265,0.1854859172798782,0.7804440876121146,0.6103882338270525,0.17627333620747476,0.028594591402291855,0.0
0.45156317538827917,0.29218496484586265,0.1365981561363444,0.7303923403982533,0.4480562242860022,0.13736087038150777,0.02903483858497995,0.0
0.5845139207335314,0.29218496484586265,0.16747018523217458,0.7775262323754717,0.5764400621052066,0.16688126605665526,0.03168169054917876,0.0
0.699375075220578,0.29218496484586265,0.18091854859172798,0.8636790312704979,0.6843399564277421,0.17868225719749212,0.03433928024954509,0.0
0.5962756144240015,0.29218496484586265,0.15605176351179903,0.8491575146749288,0.5961019730279503,0.1578355814759334,0.027875163079365384,0.0
0.607478598001789,0.29218496484586265,0.17711240801826947,0.7655466734437497,0.6071138580895744,0.1787871785130029,0.03014082540977494,0.0
0.3999876886417559,0.29218496484586265,0.11731371056415461,0.7480047865806904,0.40001484197088527,0.1192329625972604,0.024750481855910184,0.0
0.571372426868858,0.29218496484586265,0.15858919056077136,0.8010570705319904,0.5706139781969828,0.16019551193643475,0.030983737698578324,0.0
0.31578469431502476,0.29218496484586265,0.10741774507316247,0.641696331124603,0.3149517432579049,0.10904747244670455,0.027144997020275903,0.0
0.4042443290071871,0.29218496484586265,0.12416476359637993,0.7161654127166501,0.39736568697373115,0.12384625515302138,0.0313005009153895,0.0
0.5483829036820065,0.29218496484586265,0.15808170515097691,0.7711287089017397,0.5453314678744926,0.15899440175095653,0.03214341320419289,0.0
0.47902237947658993,0.29218496484586265,0.13769770785756574,0.7689882876878423,0.4773670276111872,0.13906958631516975,0.02997975936732972,0.0
0.6353677598303054,0.29218496484586265,0.16146494121627336,0.875681650331898,0.6348698142813956,0.1631537848543856,0.029936808422677662,0.0
0.5885608098571219,0.29218496484586265,0.15816628605260932,0.8273407610634713,0.5885643559485934,0.1599933510413662,0.026506101718574294,0.0
0.5700790294044692,0.29218496484586265,0.15630550621669625,0.8104959641336691,0.5626451723800926,0.1560201804626428,0.02643093756542869,0.0
0.6197470192093019,0.29218496484586265,0.16036538949505202,0.8597550714177798,0.619765482938564,0.16219237777955592,0.02868049329159597,0.0
0.635131224335796,0.29218496484586265,0.17271420113338407,0.8202053260649973,0.6350809988334097,0.17449519575772282,0.030393162209608027,0.0
0.5556748577336211,0.29218496484586265,0.1507231667089571,0.8181334048241136,0.5521019010589862,0.15155775180804812,0.032234683961576256,0.0
0.66672900662317,0.29218496484586265,0.16721644252727733,0.8884624870069254,0.6631829296600096,0.16810391058093574,0.03160115752795841,0.0
0.7054121635397128,0.29218496484586265,0.18277932842764102,0.8625558028196401,0.6911312988803778,0.18073553063658562,0.029152953682773108,0.0
0.4264936435270891,0.29218496484586265,0.13126955933350248,0.7165411083074047,0.4199864870866836,0.1310566773828948,0.02313982143144451,0.0
0.4073200540219581,0.29218496484586265,0.13050833121881078,0.6880624160866575,0.40733774849315646,0.1323956130911707,0.028868403674450975,0.0
0.8240943031245535,0.29218496484586265,0.2078998562124672,0.8895245821079998,0.8199480135046027,0.208546624671742,0.03444128874309148,0.0
0.5137922161085077,0.29218496484586265,0.1476782542501903,0.7713247692575391,0.5138234478923006,0.149534695602846,0.027799998926224284,0.0
0.5598054476468007,0.29218496484586265,0.14581747441427725,0.8508838432440383,0.5591501882767981,0.14749256403665692,0.03263198019961229,0.0
0.45004827920280904,0.29218496484586265,0.13262285375962107,0.7488308378836563,0.4455139091906539,0.13310530993187372,0.029475085767663542,0.0
0.5420259902405467,0.29218496484586265,0.15334517465956188,0.7848472057564685,0.5418584169582847,0.15513134766491252,0.03073140089874523,0.0
0.6069383901689105,0.29218496484586265,0.16713186162564492,0.8090092422577971,0.603384941611324,0.16792573079146436,0.030194514090590006,0.0
0.5021334303361852,0.29218496484586265,0.13490653810369618,0.822162095094565,0.5021545618681589,0.136787712469207,0.031391771672777374,0.0
0.29449902551722834,0.29218496484586265,0.07510784064958133,0.8367206862688431,0.29440629594976603,0.07708449585165364,0.030108612201285894,0.0
0.24747386611715091,0.29218496484586265,0.08889452761566438,0.6006974610645939,0.2443732487240631,0.08967197677400347,0.02403642240106297,0.0
0.44721936872688284,0.29218496484586265,0.13752854605430093,0.7186541495203826,0.445162707768941,0.13873616137306796,0.027069832867134803,0.0
0.5725040028067078,0.29218496484586265,0.15622092531506385,0.8143765939527052,0.569849916829448,0.15729933842044433,0.033190342480093546,0.0
0.4478010451614806,0.29218496484586265,0.1356677662183879,0.7290528483990553,0.44259701007969293,0.13589376677143225,0.028476476304498698,0.0
0.5162445023999807,0.29218496484586265,0.1492852913812061,0.7669868561043558,0.5103458156145998,0.14935571374645445,0.03035021126495597,0.0
0.677168580262508,0.29218496484586265,0.1788040260509177,0.8457717080765083,0.677102480928223,0.180568716685902,0.03440370666652318,0.0
0.61040148831164,0.29218496484586265,0.16806225154360144,0.8092828069733236,0.6010640468685677,0.16720643466998258,0.027289956458478853,0.0
0.5734555486251954,0.29218496484586265,0.16527108178973188,0.7725853285831564,0.5723258266696952,0.16674380036174857,0.028401312151357598,0.0
0.7214862393846107,1.0000000000000002,0.19859595703290198,0.8139777928115374,0.7204281444077743,0.20003636401333424,0.029158322550852364,0.0
0.8785333554107626,0.29218496484586265,0.21999492514590205,0.8976047522732792,0.8649157481318639,0.21819209091946143,0.025942370570009282,0.0
0.7662214039189238,0.29218496484586265,0.2009642222786095,0.8546646727379715,0.76537120828788,0.20247074023906536,0.031214599026085383,0.0
0.7885726865586341,0.29218496484586265,0.20578533367165694,0.8596059900362274,0.7812742493284021,0.20555301901894993,0.03108574619212921,0.0
0.4928076939410438,0.29218496484586265,0.14903154867630888,0.7332790591553285,0.49268618782398976,0.15083667671075232,0.01977354114431923,0.0
0.4381644704656331,0.29218496484586265,0.13710564154613888,0.7061477998404224,0.40461739720778117,0.12802277160597253,0.027209423437253993,0.0
0.1366604818146378,0.29218496484586265,0.052863063520257124,0.5338192676575154,0.1346238119374363,0.054024600131676384,0.02255998367863723,0.0
0.42518556171364946,0.29218496484586265,0.136513575234712,0.6880243125802703,0.4170738274897575,0.1356647571604053,0.025201466774756785,0.0
0.717472008253309,0.29218496484586265,0.19081451408272013,0.8414801734462843,0.7112145255036657,0.19085678187924812,0.03036631786920274,0.0
0.6086256806122363,0.29218496484586265,0.1714454876088979,0.7915208564416839,0.6084944474088186,0.17320446239088413,0.025083351676963628,0.0
0.7257454641954748,0.29218496484586265,0.18869999154190983,0.8604606555747267,0.7207239380887661,0.1891161036386764,0.02534105734487597,0.0
0.5454712909522266,0.29218496484586265,0.1534297555611943,0.7894287479976335,0.5427932339122458,0.15448286626363694,0.028497951776824727,0.0
0.37272736937698836,0.29218496484586265,0.12898587498942737,0.636574644080548,0.37053364281158074,0.13007475549523345,0.02542695923418459,0.0
0.6037429583406779,0.29218496484586265,0.17652034170684258,0.7632982472769074,0.6024150074570448,0.17790504936507007,0.029829431061047518,0.0
0.40556468693643305,0.29218496484586265,0.12712509515351433,0.7025183241210311,0.40556026056889855,0.12901256924422236,0.022527770470148187,0.0
0.5563380616741486,0.29218496484586265,0.16222616933096506,0.763047993115823,0.5537590720375539,0.16326301547153083,0.024814908272888268,0.0
0.6451142909318447,0.29218496484586265,0.17499788547745918,0.8226051904199284,0.6448640898277371,0.17671807203092743,0.03014082540977494,0.0
0.7361629525738403,0.29218496484586265,0.19123741859088217,0.8615991349103831,0.7348367946657112,0.19263910839414936,0.030011972575818762,0.0
0.7190572718394302,0.29218496484586265,0.19208322760720628,0.8379360266880533,0.7181448776911463,0.19358655583505419,0.030908573545437225,0.0
0.6952069521112246,0.29218496484586265,0.19428233104964898,0.8011721023826829,0.6946736497095075,0.19587787291295033,0.03152062450673355,0.0
0.5871810096829185,0.29218496484586265,0.1713609067072655,0.763928232625156,0.57127023978634,0.16835570450171458,0.030119349937448907,0.0
0.49570391747301856,0.29218496484586265,0.1469170261354986,0.7478105102934937,0.4956414855462479,0.1487459448718793,0.028283197053564437,0.0
0.5010829120050956,0.29218496484586265,0.14632495982407173,0.7588872650171543,0.5011055801796411,0.14818153117468572,0.025824255472216125,0.0
0.8244993562087689,0.29218496484586265,0.2114522540810285,0.875407561783473,0.8118316388057677,0.2098288756904815,0.03197697829366391,0.0
0.7201577169572925,0.29218496484586265,0.19242155121373594,0.837788807515611,0.7198799716878426,0.19409881177126603,0.029351601801791128,0.0
0.4975035138178844,0.29218496484586265,0.14869322506977925,0.7419054062782648,0.49655236781380846,0.15024192502641065,0.03044148202234384,0.0
0.7053863778227798,0.29218496484586265,0.19791930981984268,0.7984143911701111,0.7046605781991223,0.19945096593190983,0.03205214244680501,0.0
0.5775609989328002,0.29218496484586265,0.16637063351095321,0.7731608407320054,0.5775863736436432,0.16818574950174422,0.028991887640327892,0.0
0.6933271792205419,0.29218496484586265,0.18658546900109954,0.8309727966802964,0.6932786581164394,0.18833794802059362,0.03073676976682899,0.0
0.6925175429512804,0.29218496484586265,0.1810031294933604,0.854804195077447,0.6919433077266965,0.18262642686581096,0.030183776354426994,0.0
0.7187239371159786,0.29218496484586265,0.1930981984267952,0.833272043626264,0.7183443105438144,0.19474532862498578,0.02748323570941311,0.0
0.6983157462800579,0.29218496484586265,0.1826101666243762,0.8546255624140113,0.6978612962041548,0.1842623485030539,0.029244224440160983,0.0
0.5471403140653333,0.29218496484586265,0.1617186839211706,0.7526741489057082,0.5465744909212489,0.1633622956085447,0.027391964952025238,0.0
0.6793118491125573,0.29218496484586265,0.17618201810031295,0.8606782443278339,0.6774903130552636,0.17748246389131642,0.033555425509636035,0.0
0.48842265362751297,0.29218496484586265,0.14446417998815866,0.7488220471928196,0.4802211845573074,0.14379251623171715,0.027413440424351267,0.0
0.5610200782628815,0.29218496484586265,0.16814683244523387,0.7432936445037241,0.5559832847794808,0.1683876959630703,0.026307453599556278,0.0
0.6670629287205838,0.29218496484586265,0.18946121965660154,0.7876441923354859,0.6669002801724713,0.1911725610544601,0.03103205751131414,0.0
0.5322887396476074,0.29218496484586265,0.15875835236403618,0.7453633048100331,0.5322392796403849,0.16056607597868328,0.02562023848511885,0.0
0.6701417080799573,0.29218496484586265,0.17795821703459358,0.8408274331138782,0.6700708033911065,0.1797231815464001,0.028261721581238408,0.0
0.6882704767814304,0.29218496484586265,0.1766895035101074,0.8696295669659975,0.6882152900059635,0.17846250055551047,0.03215951980843516,0.0
0.5816576973683708,0.29218496484586265,0.16941554596972003,0.7651266673350783,0.4085058400949251,0.11903980106678891,0.0277731545858145,0.0
0.0010434111061491066,0.06655624661979448,0.027742535735430937,0.005696439923980069,0.0011000252576059846,0.02979324143328097,0.010356546529292552,0.0
0.0014763057161648074,0.06655624661979448,0.049987312864755135,0.004410766971690105,0.001518713072000983,0.051470032017468914,0.010157898410274533,0.0
0.0016005940465302383,0.06655624661979448,0.055992556880656345,0.004248817751091306,0.0016540507759287683,0.05785215402674377,0.008332483262553078,0.0
0.0026864135527378706,0.06655624661979448,0.0637739998308382,0.007139450244283774,0.0026583471995025735,0.06363170257880074,0.009739126699916972,0.0
0.0025015082294910012,0.06655624661979448,0.06394316163410302,0.006507076611124809,0.0024688480420476623,0.06351537102312585,0.009035804981232772,0.0
0.002613872868427234,0.06655624661979448,0.07383912712509515,0.005773276223648817,0.0026605267535254364,0.07549900151091772,0.009341830461880935,0.0
0.0018254995365913126,0.06655624661979448,0.04778820942231244,0.006170977519478598,0.0018829547083565107,0.04982398689719133,0.00950289650432615,0.0
0.0021203612655300943,0.06655624661979448,0.059967859257379685,0.005688181162171391,0.0021741260382317855,0.06186524064682223,0.010437079550517411,0.0
0.0018849417815486923,0.06655624661979448,0.05692294679861287,0.005198503416235499,0.0018521741111630894,0.056061505964652036,0.009320354989554906,0.0
0.0026750772352707023,0.06655624661979448,0.060052440159012094,0.007616300419316524,0.002716717645634602,0.061690564723265694,0.009379412538453737,0.0
0.0022317273687308768,0.06655624661979448,0.05700752770024528,0.006458667591987249,0.0022429466649669643,0.057770807797676814,0.009395519142696008,0.0
0.0028781911513404844,0.06655624661979448,0.06453522794552989,0.0076680862236255445,0.0028985470242046717,0.06566038669615554,0.00918076441943572,0.0
0.002240420503368913,0.06655624661979448,0.0630127717161465,0.005749000978060621,0.002288205683154618,0.06472793732969828,0.009170026683272704,0.0
0.002325883414844197,0.06655624661979448,0.06216696269982237,0.006134916912614327,0.0023825837677373452,0.0641508153654414,0.00933109272571792,0.0
0.002039714820543451,0.06655624661979448,0.056330880487185986,0.005840072432651144,0.00202176669125873,0.05614112355502108,0.008139204011614314,0.0
0.0020955153469362484,0.06655624661979448,0.05472384335617018,0.006260316786098773,0.002151670546962184,0.056709255969012905,0.008869370070703797,0.0
0.0024835345862529003,0.06655624661979448,0.05920663114268798,0.007063517511076924,0.0025422609763884954,0.06125438598817017,0.009202239891761749,0.0
0.0025107887380910665,0.06655624661979448,0.062251543601454795,0.006750062272021171,0.002536113789128732,0.0634165068036766,0.00882641912605174,0.0
0.002173518609093759,0.06655624661979448,0.06072908737207139,0.0057839406173790485,0.0022064123647368037,0.06201182683249245,0.009003591772743728,0.0
0.001954251909068167,0.06655624661979448,0.05700752770024528,0.005442598026144363,0.002009490333026233,0.05895156054907016,0.009390150274616751,0.0
0.002261624703398176,0.06655624661979448,0.057684174913304576,0.006476813398414593,0.002311518525164887,0.05949574415877098,0.009765971040322256,0.0
0.002146029507670781,0.06655624661979448,0.057684174913304576,0.006058002040737219,0.0021465771318492943,0.05807840623338692,0.00846133609650925,0.0
0.0022365438352195182,0.06655624661979448,0.05235557811046265,0.007154015577098015,0.002282932293518821,0.054108424875208526,0.009878717270036159,0.0
0.0019823283844531744,0.06655624661979448,0.05235557811046265,0.006149239769987333,0.0020323650867789212,0.05417273333870372,0.008955271960012416,0.0
0.00177557274981881,0.06655624661979448,0.03992218557049818,0.00732298127983827,0.0017282681347807589,0.03939928301326754,0.008923058751523372,0.0
0.001050283381504851,0.06655624661979448,0.029264991964814344,0.005408716749947754,0.0010888216093657942,0.03075055637384707,0.01108134372030278,0.0
0.00177557274981881,0.06655624661979448,0.03679269221009896,0.008005252092613019,0.0018067953825223208,0.03825680550907299,0.009148551210946676,0.0
0.0021678210816620733,0.06655624661979448,0.04474329696354563,0.008217502868178692,0.0022209574602312194,0.04669647642390883,0.008327114394469318,0.0
0.0030959894164610028,0.06655624661979448,0.055400490569229466,0.009928034633800691,0.0030584609159135206,0.0556015877499939,0.008450598360346236,0.0
0.001964942115177103,0.06655624661979448,0.04026050917702782,0.008197798415426519,0.0020232898567587513,0.04234035244430632,0.008617033270875213,0.0
0.001818627261235568,0.06655624661979448,0.04702698130762074,0.006258725045087472,0.0018747852541553306,0.04902876211418603,0.008643877611280496,0.0
0.002031609059867445,0.06655624661979448,0.04254419352110293,0.008034135911869612,0.0020579126660637405,0.043885314552041456,0.0096854380191019,0.0
0.002336573620953133,0.06655624661979448,0.04550452507823733,0.008821586168137012,0.0023225984686181178,0.046037864087439935,0.008735148368668368,0.0
0.0025009208555289717,0.06655624661979448,0.04406664975048634,0.009889134516225254,0.0025536336076340516,0.04603119363432852,0.009427732351185051,0.0
0.0022595688945310725,0.06655624661979448,0.05244015901209507,0.0072316092278309815,0.0023181800478154733,0.05449946095841112,0.008375434207205136,0.0
0.0018236786773090214,0.06655624661979448,0.04254419352110293,0.007047078074979816,0.0018729352925078385,0.04438692599375707,0.009540478580898952,0.0
0.0025208915702379727,0.06655624661979448,0.053116806225154356,0.008145314368548602,0.0024250601736264896,0.051677709150159706,0.009073387057805575,0.0
0.0019043251222956642,0.06655624661979448,0.046265753192929034,0.0067573163393687095,0.0019462303240276055,0.047899878966139085,0.01053371917598454,0.0
0.0024719633192009202,0.06655624661979448,0.055400490569229466,0.0075833972468878005,0.0024675208069507427,0.05594264630805793,0.010050521048644389,0.0
0.0020154562759116352,0.06655624661979448,0.043305421635794636,0.007803562143636466,0.00205002880444984,0.044821238992495446,0.009314986121475652,0.0
0.0022646203106045258,0.06655624661979448,0.04778820942231244,0.008053254741221321,0.0022953840629696613,0.049221558485662176,0.009427732351185051,0.0
0.0022048256412699283,0.06655624661979448,0.046265753192929034,0.008082738073297844,0.002254677651987591,0.04813914737285817,0.010163267278358291,0.0
0.0020172771351939264,0.06655624661979448,0.04854943753700414,0.006867250002861789,0.002070220361345526,0.050469959133782265,0.009427732351185051,0.0
0.0023273518497492706,0.06655624661979448,0.047872790323944855,0.008305924918714375,0.002355743260106788,0.04926873497307196,0.009186133287514974,0.0
0.002422036532428417,0.06655624661979448,0.04482787786517804,0.00935331293295648,0.0024326906803638993,0.04593349334730327,0.010834375788548943,0.0
0.0021884379077293068,0.06655624661979448,0.04711156220925315,0.007850816080512146,0.002236309921318084,0.048932169516453294,0.010329702188887267,0.0
0.002535223494911491,0.06655624661979448,0.04702698130762074,0.00937427294976061,0.0025671781221064064,0.04856027927762819,0.01037802200161858,0.0
0.0019435029655630281,0.06655624661979448,0.04550452507823733,0.007062368158897518,0.0019716577510775248,0.046806796866897565,0.010705522954592771,0.0
0.0019736352498151387,0.06655624661979448,0.046265753192929034,0.007063023463300762,0.0020001969646757317,0.04752611192530775,0.01082363805238593,0.0
0.0023040331034567016,0.06655624661979448,0.04711156220925315,0.008352593238046368,0.002352753509200403,0.048963388765124634,0.011382000332867183,0.0
0.0020035325844824374,0.06655624661979448,0.04702698130762074,0.007062638553604771,0.002060953166586428,0.04906745662563702,0.011102819192628807,0.0
0.0022141061498699936,0.06655624661979448,0.04474329696354563,0.008427747084500895,0.002261653337815522,0.046575904885310285,0.009073387057805575,0.0
0.002274135768789403,0.06655624661979448,0.04635033409456145,0.008371642468080429,0.0023158860223985523,0.04804975892732621,0.008316376658306304,0.0
0.0018861165294727514,0.06655624661979448,0.04169838450477882,0.007509370668460635,0.00190905442074709,0.042919097323181464,0.01053371917598454,0.0
0.0017493171337160936,0.06655624661979448,0.04702698130762074,0.00595738516578302,0.0018063555634552256,0.049051279191845217,0.010351177661213296,0.0
0.002493167519230183,0.06655624661979448,0.05015647466801996,0.008567125740355699,0.002540586804200687,0.051978113675496,0.00831100779022705,0.0
0.0020847664034311097,0.06655624661979448,0.043305421635794636,0.00812752822548255,0.00210678044978387,0.04455445607350552,0.008225105900922933,0.0
0.0020892304455425335,0.06655624661979448,0.046265753192929034,0.007572880768299305,0.0021130900690303784,0.04750462906553429,0.010447817286680426,0.0
0.002207233874514249,0.06655624661979448,0.04398206884885393,0.008555006120222766,0.0022578279196012042,0.045885626368453246,0.00891232101536036,0.0
0.0020522258859346785,0.06655624661979448,0.04474329696354563,0.007692425942135419,0.002097005587040201,0.04649146443147555,0.009288141781065863,0.0
0.0024058837484726074,0.06655624661979448,0.04550452507823733,0.009131788985068065,0.00244798594644972,0.04723880878656055,0.008998222904664474,0.0
0.0020384813352231895,0.06655624661979448,0.04322084073416223,0.007928234410297818,0.0020767641172736366,0.04482980038615048,0.009814290853058072,0.0
0.0024608619513185634,0.06655624661979448,0.051678930897403365,0.008158620231914826,0.002519623865962218,0.053743904959107955,0.010114947465622475,0.0
0.002248467526648716,0.06655624661979448,0.04854943753700414,0.007844476504108992,0.00226540289193722,0.049644948540402425,0.008890845543029827,0.0
0.0018717846047992329,0.06655624661979448,0.04778820942231244,0.006369376991219271,0.0019271615327156337,0.049767963001332086,0.009282772912986608,0.0
0.0022415952512929715,0.06655624661979448,0.04778820942231244,0.007954558557309718,0.002297519695913497,0.04979587957444805,0.010721629558839544,0.0
0.002301389920627569,0.06655624661979448,0.04931066565169585,0.007929394755317159,0.0023254593828720906,0.05057794027235595,0.010018307840155347,0.0
0.002472785642747761,0.06655624661979448,0.04778820942231244,0.008945548812095614,0.0025179565916754634,0.04957623189206139,0.009212977627924763,0.0
0.002306676286285834,0.06655624661979448,0.04482787786517804,0.008830170802160399,0.002308286064058586,0.045694626476779215,0.009298879517228877,0.0
0.001937511751150328,0.06655624661979448,0.04042967098029265,0.00802451122914214,0.001874331931535064,0.03972379055439783,0.01132831165205211,0.0
0.0004205597568130827,0.06655624661979448,0.013194620654656177,0.0040815499686949665,0.00047724091293586794,0.015260772938071413,0.011135032401117852,0.0
0.0004349504188828041,0.03992022714981071,0.03704643491499619,0.000774314302998506,0.0004827211244523929,0.038238730209552894,0.008794205917562697,0.0
0.0008552752261110751,0.06655624661979448,0.04000676647213059,0.002697515692663901,0.0009012089952891019,0.04146992416423794,0.008396909679531165,0.0
0.0009409730871711711,0.06655624661979448,0.0393301192590713,0.003203664007228714,0.0009713697307378916,0.040173200804584565,0.008697566292095569,0.0
0.0007653482725243671,0.06655624661979448,0.03806140573458513,0.0024363969102390126,0.0008152441691494714,0.03969572462292271,0.008413016283773434,0.0
0.0010401805493579445,0.06655624661979448,0.03975302376723336,0.003654770498629168,0.0010908666216843095,0.04151428571055459,0.008375434207205136,0.0
0.0009571258711269811,0.06655624661979448,0.03916095745580648,0.003305668414409503,0.000985411171940387,0.03993725066626831,0.008853263466461527,0.0
0.0007309868957456445,0.06655624661979448,0.034086103357861795,0.0026824075533000698,0.0007698032049750515,0.03521304853355493,0.011059868247976749,0.0
0.0007722205478801116,0.06655624661979448,0.03865347204601201,0.002412533977729637,0.0008160802067811579,0.03997226181235979,0.008853263466461527,0.0
0.0008116333407322874,0.06655624661979448,0.037807663029687896,0.002705638772377635,0.0008691789580247588,0.03983950495674793,0.009599536129797784,0.0
0.000647932217514681,0.06655624661979448,0.0326482280301108,0.0023632298120546866,0.0007057212440099585,0.03469863682033394,0.010077365389054177,0.0
0.0007841442393093093,0.06655624661979448,0.0348473314725535,0.002894122473062017,0.0008289012752805717,0.036291512628860906,0.009647855942529097,0.0
0.0009571258711269811,0.06655624661979448,0.03873805294764442,0.003356124436478564,0.0010131438339827865,0.040710629269618,0.00952974084473594,0.0
0.0007584759971686226,0.06655624661979448,0.03721559671826102,0.0024873092933020697,0.0007660620855311418,0.03670724218973158,0.009739126699916972,0.0
0.0007703996885978203,0.06655624661979448,0.03324029434153768,0.003015183428604805,0.0008188400457947512,0.034871289255983824,0.010394128605865353,0.0
0.0008277861246880971,0.06655624661979448,0.03721559671826102,0.0028566558379748406,0.0008840052437320174,0.03918837163019398,0.009148551210946676,0.0
0.0007085492103961197,0.06655624661979448,0.028588344751755056,0.0032818829893344237,0.0005796976553787245,0.022584381816779436,0.010544456912147554,0.0
9.016190317151984e-05,3.3802055164953645e-05,0.012856297048126533,0.00018597617831825385,0.00014003703074279408,0.014078941056713304,0.009535109712815194,0.0
0.00033691770462008976,0.06655624661979448,0.020891482703205615,0.001625971660027844,0.0003923481586461469,0.022807395078065174,0.010077365389054177,0.0
0.00027447985245635973,0.06655624661979448,0.021991034424426965,0.0009703569644128628,0.0003321321151920252,0.02402696891863304,0.012380609796036529,0.0
0.000235067059604184,0.03992022714981071,0.022583100735853845,0.000591511803169506,0.0002932264373273502,0.024648383995064332,0.00875125497291064,0.0
0.0003575345306873233,0.06655624661979448,0.023344328850545548,0.001481670765218893,0.0004066768576493987,0.024836070955529817,0.010098840861380206,0.0
0.00026073530174487074,0.06655624661979448,0.020383997293411147,0.0010337979852831757,0.00031600909599927593,0.022247718300634593,0.010931015414016074,0.0
0.0001800888567582279,0.03992022714981071,0.016662437621585046,0.0007214648261239321,0.0002250105450190399,0.017644150212023015,0.010340439925050283,0.0
0.0002882244031678488,0.06655624661979448,0.02351349065381037,0.0009222015318106009,0.00033595930543270266,0.024776605833005075,0.009223715364087776,0.0
0.0002768880857006805,0.03992022714981071,0.019538188277087032,0.0012803876153302833,0.00032549270644332466,0.020962498921831364,0.0098357663253841,0.0
0.0002469907510333817,0.06655624661979448,0.018946121965660152,0.0010841201340504266,0.00030200996579805004,0.02079851516975071,0.010200849354926591,0.0
0.00021445023353695045,0.03992022714981071,0.020383997293411147,0.0006313304854663839,0.0002641404048713013,0.021728170920690425,0.008525762513487337,0.0
0.0002768880857006805,0.03992022714981071,0.019622769178719444,0.0012694619945816926,0.0003285894750252962,0.02125940640945652,0.00807477759463623,0.0
0.00036710872626840327,0.06655624661979448,0.022836843440751077,0.001619727071255535,0.00039599685100769944,0.023082021745766214,0.009234453100250792,0.0
0.0002469907510333817,0.06655624661979448,0.018946121965660152,0.0010841201340504266,0.0002906069428128011,0.019960833842792597,0.011768558834740204,0.0
0.0004474614842740314,0.06655624661979448,0.025543432292988243,0.0018916630684768809,0.0004928834417434477,0.026878999126566674,0.009910930478525202,0.0
0.00026760757710061524,0.06655624661979448,0.021314387211367674,0.0009870506663755847,0.00031560955931365475,0.02262078986163247,0.009803553116895057,0.0
